data.source	file.snps	sample.id	ref.genome	data.type	out.folder	is.tumor
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-17-Z050-11_DNA_normal/C347.TCGA-17-Z050-11A-01W-0747-08.4_gdc_realn.snps	TCGA-17-Z050-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-17-Z051-01_DNA_tumor/C347.TCGA-17-Z051-01A-01W-0747-08.4_gdc_realn.snps	TCGA-17-Z051-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-17-Z051-11_DNA_normal/C347.TCGA-17-Z051-11A-01W-0747-08.4_gdc_realn.snps	TCGA-17-Z051-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-17-Z052-01_DNA_tumor/C347.TCGA-17-Z052-01A-01W-0747-08.4_gdc_realn.snps	TCGA-17-Z052-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-17-Z052-11_DNA_normal/C347.TCGA-17-Z052-11A-01W-0747-08.4_gdc_realn.snps	TCGA-17-Z052-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-17-Z053-01_DNA_tumor/C347.TCGA-17-Z053-01A-01W-0747-08.4_gdc_realn.snps	TCGA-17-Z053-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-17-Z053-11_DNA_normal/C347.TCGA-17-Z053-11A-01W-0747-08.4_gdc_realn.snps	TCGA-17-Z053-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-17-Z054-01_DNA_tumor/C347.TCGA-17-Z054-01A-01W-0747-08.4_gdc_realn.snps	TCGA-17-Z054-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-17-Z054-11_DNA_normal/C347.TCGA-17-Z054-11A-01W-0747-08.4_gdc_realn.snps	TCGA-17-Z054-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-17-Z055-01_DNA_tumor/C347.TCGA-17-Z055-01A-01W-0747-08.5_gdc_realn.snps	TCGA-17-Z055-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-17-Z055-11_DNA_normal/C347.TCGA-17-Z055-11A-01W-0747-08.5_gdc_realn.snps	TCGA-17-Z055-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-17-Z056-01_DNA_tumor/C347.TCGA-17-Z056-01A-01W-0747-08.4_gdc_realn.snps	TCGA-17-Z056-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-17-Z056-11_DNA_normal/C347.TCGA-17-Z056-11A-01W-0747-08.4_gdc_realn.snps	TCGA-17-Z056-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-17-Z057-01_DNA_tumor/C347.TCGA-17-Z057-01A-01W-0747-08.5_gdc_realn.snps	TCGA-17-Z057-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-17-Z057-11_DNA_normal/C347.TCGA-17-Z057-11A-01W-0747-08.5_gdc_realn.snps	TCGA-17-Z057-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-17-Z058-01_DNA_tumor/C347.TCGA-17-Z058-01A-01W-0747-08.4_gdc_realn.snps	TCGA-17-Z058-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-17-Z058-11_DNA_normal/C347.TCGA-17-Z058-11A-01W-0747-08.4_gdc_realn.snps	TCGA-17-Z058-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-17-Z059-01_DNA_tumor/C347.TCGA-17-Z059-01A-01W-0747-08.4_gdc_realn.snps	TCGA-17-Z059-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-17-Z059-11_DNA_normal/C347.TCGA-17-Z059-11A-01W-0747-08.4_gdc_realn.snps	TCGA-17-Z059-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-17-Z060-01_DNA_tumor/C347.TCGA-17-Z060-01A-01W-0747-08.4_gdc_realn.snps	TCGA-17-Z060-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-17-Z060-11_DNA_normal/C347.TCGA-17-Z060-11A-01W-0747-08.4_gdc_realn.snps	TCGA-17-Z060-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-17-Z061-01_DNA_tumor/C347.TCGA-17-Z061-01A-01W-0747-08.4_gdc_realn.snps	TCGA-17-Z061-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-17-Z061-11_DNA_normal/C347.TCGA-17-Z061-11A-01W-0747-08.5_gdc_realn.snps	TCGA-17-Z061-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-17-Z062-01_DNA_tumor/C347.TCGA-17-Z062-01A-01W-0747-08.4_gdc_realn.snps	TCGA-17-Z062-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-17-Z062-11_DNA_normal/C347.TCGA-17-Z062-11A-01W-0747-08.4_gdc_realn.snps	TCGA-17-Z062-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-35-3615-01_DNA_tumor/C347.TCGA-35-3615-01A-01D-1040-01.1_gdc_realn.snps	TCGA-35-3615-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-35-3615-10_DNA_normal/C347.TCGA-35-3615-10A-01D-1489-08.1_gdc_realn.snps	TCGA-35-3615-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-35-4122-01_DNA_tumor/C347.TCGA-35-4122-01A-01D-1105-08.5_gdc_realn.snps	TCGA-35-4122-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-35-4122-10_DNA_normal/C347.TCGA-35-4122-10A-01D-1105-08.5_gdc_realn.snps	TCGA-35-4122-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-35-4123-01_DNA_tumor/C347.TCGA-35-4123-01A-01D-1105-08.5_gdc_realn.snps	TCGA-35-4123-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-35-4123-01_RNA_tumor/4aa332e6-b4ab-4f56-be49-e8170c64447c_gdc_realn_rehead.snps	TCGA-35-4123-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-35-4123-10_DNA_normal/C347.TCGA-35-4123-10A-01D-1105-08.5_gdc_realn.snps	TCGA-35-4123-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-35-5375-01_DNA_tumor/C509.TCGA-35-5375-01A-01D-1625-08.1_gdc_realn.snps	TCGA-35-5375-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-35-5375-01_RNA_tumor/867a69db-f274-40e5-9545-6c40400031be_gdc_realn_rehead.snps	TCGA-35-5375-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-35-5375-10_DNA_normal/C509.TCGA-35-5375-10A-01D-1625-08.1_gdc_realn.snps	TCGA-35-5375-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-4625-01_DNA_tumor/C509.TCGA-38-4625-01A-01D-1553-08.7_gdc_realn.snps	TCGA-38-4625-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-4625-11_DNA_normal/C509.TCGA-38-4625-11A-01D-1553-08.10_gdc_realn.snps	TCGA-38-4625-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-4625-11_RNA_normal/a8d44728-8193-4fe6-adcc-fe792481fec7_gdc_realn_rehead.snps	TCGA-38-4625-11_RNA_normal	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-4626-01_DNA_tumor/C509.TCGA-38-4626-01A-01D-1553-08.7_gdc_realn.snps	TCGA-38-4626-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-4626-11_DNA_normal/C509.TCGA-38-4626-11A-01D-1553-08.7_gdc_realn.snps	TCGA-38-4626-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-4626-11_RNA_normal/766f3ef2-d1a3-46a8-9881-966e8e2b9b02_gdc_realn_rehead.snps	TCGA-38-4626-11_RNA_normal	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-4627-01_DNA_tumor/C509.TCGA-38-4627-01A-01D-1553-08.7_gdc_realn.snps	TCGA-38-4627-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-4627-11_DNA_normal/C509.TCGA-38-4627-11A-01D-1553-08.7_gdc_realn.snps	TCGA-38-4627-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-4627-11_RNA_normal/755cf943-64da-48f7-9c92-ebda57d9253a_gdc_realn_rehead.snps	TCGA-38-4627-11_RNA_normal	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-4628-01_DNA_tumor/C347.TCGA-38-4628-01A-01D-1265-08.3_gdc_realn.snps	TCGA-38-4628-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-4628-11_DNA_normal/C347.TCGA-38-4628-11A-01D-1265-08.3_gdc_realn.snps	TCGA-38-4628-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-4629-01_DNA_tumor/C347.TCGA-38-4629-01A-02D-1265-08.5_gdc_realn.snps	TCGA-38-4629-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-4629-11_DNA_normal/C347.TCGA-38-4629-11A-01D-1265-08.5_gdc_realn.snps	TCGA-38-4629-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-4630-01_DNA_tumor/C347.TCGA-38-4630-01A-01D-1265-08.4_gdc_realn.snps	TCGA-38-4630-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-4630-01_RNA_tumor/733f7529-2a95-4998-9ef6-ee51ee94219b_gdc_realn_rehead.snps	TCGA-38-4630-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-4630-11_DNA_normal/C347.TCGA-38-4630-11A-01D-1265-08.5_gdc_realn.snps	TCGA-38-4630-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-4631-01_DNA_tumor/C662.TCGA-38-4631-01A-01D-1753-08.4_gdc_realn.snps	TCGA-38-4631-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-4631-11_DNA_normal/C662.TCGA-38-4631-11A-01D-1753-08.4_gdc_realn.snps	TCGA-38-4631-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-4632-01_DNA_tumor/C662.TCGA-38-4632-01A-01D-1753-08.4_gdc_realn.snps	TCGA-38-4632-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-4632-01_RNA_tumor/cc3ad632-c9d1-4d39-a88e-d96e16546502_gdc_realn_rehead.snps	TCGA-38-4632-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-4632-11_DNA_normal/C662.TCGA-38-4632-11A-01D-1753-08.4_gdc_realn.snps	TCGA-38-4632-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-4632-11_RNA_normal/db070141-5d9d-448c-9f97-a0737762c9c2_gdc_realn_rehead.snps	TCGA-38-4632-11_RNA_normal	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-6178-01_DNA_tumor/C662.TCGA-38-6178-01A-11D-1753-08.4_gdc_realn.snps	TCGA-38-6178-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-6178-10_DNA_normal/C662.TCGA-38-6178-10A-01D-1753-08.4_gdc_realn.snps	TCGA-38-6178-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-7271-01_DNA_tumor/C509.TCGA-38-7271-01A-11D-2036-08.1_gdc_realn.snps	TCGA-38-7271-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-7271-11_DNA_normal/C509.TCGA-38-7271-11A-01D-2036-08.7_gdc_realn.snps	TCGA-38-7271-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-A44F-01_DNA_tumor/C509.TCGA-38-A44F-01A-11D-A24D-08.2_gdc_realn.snps	TCGA-38-A44F-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-38-A44F-10_DNA_normal/C509.TCGA-38-A44F-10A-01D-A24F-08.1_gdc_realn.snps	TCGA-38-A44F-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-44-2655-01_DNA_tumor/C347.TCGA-44-2655-01A-01D-1553-08.1_gdc_realn.snps	TCGA-44-2655-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-44-2655-10_DNA_normal/C347.TCGA-44-2655-10A-01W-0928-08.3_gdc_realn.snps	TCGA-44-2655-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-44-2655-11_DNA_normal/C347.TCGA-44-2655-11A-01D-1553-08.1_gdc_realn.snps	TCGA-44-2655-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-44-2655-11_RNA_normal/f0834293-e53f-4da7-98d2-58c8c806ece4_gdc_realn_rehead.snps	TCGA-44-2655-11_RNA_normal	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-44-2656-01_DNA_tumor/C347.TCGA-44-2656-01A-02W-0928-08.1_gdc_realn.snps	TCGA-44-2656-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-44-2656-01_RNA_tumor/f09dc623-3571-49dd-a03c-39d2339bee6b_gdc_realn_rehead.snps	TCGA-44-2656-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-44-2656-10_DNA_normal/C347.TCGA-44-2656-10A-01D-A271-08.5_gdc_realn.snps	TCGA-44-2656-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-44-2656-11_DNA_normal/C347.TCGA-44-2656-11A-21D-A27T-08.2_gdc_realn.snps	TCGA-44-2656-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-44-2657-01_DNA_tumor/C347.TCGA-44-2657-01A-01D-1105-08.5_gdc_realn.snps	TCGA-44-2657-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-44-2657-01_RNA_tumor/5ace35cc-50a9-49ec-84fe-dc6476b51b70_gdc_realn_rehead.snps	TCGA-44-2657-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-44-2657-10_DNA_normal/C347.TCGA-44-2657-10A-01D-1105-08.5_gdc_realn.snps	TCGA-44-2657-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-44-2657-11_DNA_normal/C347.TCGA-44-2657-11A-01D-1553-08.1_gdc_realn.snps	TCGA-44-2657-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-44-2657-11_RNA_normal/e3c8680d-9811-46f6-ad67-fcbe90a7643c_gdc_realn_rehead.snps	TCGA-44-2657-11_RNA_normal	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-44-2659-01_DNA_tumor/C347.TCGA-44-2659-01A-01W-0928-08.2_gdc_realn.snps	TCGA-44-2659-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-44-2659-01_RNA_tumor/8552374a-12c5-4454-9ced-93fe870ecf08_gdc_realn_rehead.snps	TCGA-44-2659-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-44-2659-10_DNA_normal/C347.TCGA-44-2659-10A-01W-0928-08.3_gdc_realn.snps	TCGA-44-2659-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-44-2659-11_DNA_normal/C347.TCGA-44-2659-11A-01D-1553-08.1_gdc_realn.snps	TCGA-44-2659-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-44-2661-01_DNA_tumor/C347.TCGA-44-2661-01A-01D-1105-08.5_gdc_realn.snps	TCGA-44-2661-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-44-2661-10_DNA_normal/C347.TCGA-44-2661-10A-01D-1105-08.5_gdc_realn.snps	TCGA-44-2661-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-44-2661-11_DNA_normal/C347.TCGA-44-2661-11A-01D-1553-08.1_gdc_realn.snps	TCGA-44-2661-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-44-2661-11_RNA_normal/426159a8-d17a-4770-91ac-578ecdf46b8d_gdc_realn_rehead.snps	TCGA-44-2661-11_RNA_normal	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-44-2662-01_DNA_tumor/C347.TCGA-44-2662-01A-01D-0969-08.4_gdc_realn.snps	TCGA-44-2662-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-44-2662-01_RNA_tumor/6a30bada-db34-45d8-af22-2a185cfc120b_gdc_realn_rehead.snps	TCGA-44-2662-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	1
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-44-2662-10_DNA_normal/C347.TCGA-44-2662-10A-01D-0969-08.4_gdc_realn.snps	TCGA-44-2662-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-44-2662-11_DNA_normal/C347.TCGA-44-2662-11A-01D-1553-08.4_gdc_realn.snps	TCGA-44-2662-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
TCGA-LUAD	/BCGLAB/2020_signatures/pileup/TCGA-LUAD/TCGA-44-2662-11_RNA_normal/ada0db16-af3b-43ce-97e0-ffd75e7fcd66_gdc_realn_rehead.snps	TCGA-44-2662-11_RNA_normal	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-LUAD	0
